Date,AAPL_BETA,MSFT_BETA,NVDA_BETA,GOOGL_BETA,INTC_BETA,CSCO_BETA,TXN_BETA,IBM_BETA,ORCL_BETA,QCOM_BETA,AMZN_BETA,TSLA_BETA,META_BETA
2013-08-19,0.05060860328683308,0.048765151189316895,0.08342349732142704,0.13764161677686015,0.09162141122763606,0.05733131008613021,0.14725831826712907,0.08992085059166746,0.0743624965289061,0.09334816157987556,0.1019813844092027,0.010188756249828606,0.01354844248518712
2013-08-20,0.050776057248193694,0.048615458799073766,0.0832886294500723,0.13889071329772934,0.09144423461711663,0.05700153005199683,0.1471127278185054,0.08988968088348301,0.07420057938410371,0.09309163776007717,0.10156409410211134,0.01030377936542601,0.013820877222110608
2013-08-21,0.05036419326306052,0.048259708883239924,0.08552112410502663,0.138567814135537,0.09163580710472576,0.05692166606035433,0.1469557408438547,0.08843515276242109,0.07342226075430641,0.09238506739070311,0.10159975276296204,0.012180283305328199,0.013751428628480474
2013-08-22,0.049838202340337236,0.04888485758558208,0.08689301272763787,0.1386185801136149,0.0912584967008231,0.05577740934906435,0.1479420731511256,0.08780383308836096,0.07281210236315526,0.09249674425035917,0.10136108784619594,0.012538497505550467,0.013775102978193107
2013-08-23,0.05111757619518179,0.04416245552622789,0.08664568015409384,0.13907989355621767,0.09111992966459459,0.0563417254810288,0.14996487712661072,0.08840540653778647,0.07088114035577872,0.09337539045937393,0.10193124603505961,0.01190709692046993,0.015067581987576103
2013-08-26,0.05158320692471073,0.04435740372276177,0.08612045738832162,0.1426013271156817,0.09096100896323371,0.05626678063295549,0.1492454049261778,0.08877037379193835,0.06844117067569812,0.09354003140195745,0.10163582927458428,0.011830045184604975,0.014646959997374108
2013-08-27,0.0538882520694209,0.045877757775485244,0.08869642006281686,0.14236396279833252,0.08837054816872389,0.0561176623534709,0.14658228212282473,0.0877897464882795,0.06876969999052122,0.09363054619751272,0.10078394970781096,0.011176362129062036,0.015952810135738314
2013-08-28,0.053407384926782694,0.045710269698790836,0.08879665213531249,0.144848252967722,0.08763661804639943,0.05603934160236973,0.14848958121323527,0.08721263509418102,0.06769143262441008,0.09263218607400796,0.10000741398534001,0.011078129850075433,0.01645010178137291
2013-08-29,0.053258896890849255,0.04599124619212353,0.08864710430405619,0.14394901021480333,0.08965496191077017,0.05589618262039944,0.14797941326779687,0.0869410025069532,0.06796927459725978,0.09233188823372047,0.09953291029264265,0.011293596214151653,0.016554512754473418
2013-08-30,0.05266663240246743,0.04561085832539457,0.08890712263183256,0.14503812548227277,0.08947172269038102,0.05556369685660568,0.1495538550676602,0.0866769364906166,0.06682890638430497,0.09176877961019642,0.10049966095534824,0.011278086631396235,0.016135616471523367
2013-09-03,0.05278327963360786,0.044780503007676116,0.08907284942334265,0.14368321353862087,0.09271492311116333,0.05545751413133561,0.14921983757707427,0.08654605519424456,0.06702127017727408,0.09221279476009787,0.09933282056484052,0.011070915949033349,0.016104022931688822
2013-09-04,0.053412210645138104,0.04221144488842305,0.09325693312885605,0.1433399981244609,0.0923151891578339,0.05559631722871411,0.14837883396852536,0.08511907655908478,0.06723143044513111,0.09235556643000324,0.10017259368753076,0.010893391524662649,0.015717014211636
2013-09-05,0.04990395735628667,0.04417716713854897,0.09171852710610046,0.14669799580478704,0.09248555535672584,0.05402726433455991,0.15215497209421205,0.08663623474836848,0.06548720500038756,0.08979621070192702,0.10167173835651819,0.01077361202127415,0.014469559980303281
2013-09-06,0.04898661116276247,0.04444296358539108,0.09205129223061218,0.14777256327349672,0.0908750326441835,0.05499397359583214,0.15338320810327052,0.08560668065183492,0.06399396896720512,0.09100168463576491,0.10214181837331818,0.010315356095703825,0.014434846680624381
2013-09-09,0.044025324014983755,0.04550585257730742,0.09177836781863208,0.14785070795469896,0.09408877123400258,0.05358196283734349,0.16146003008866125,0.08596327881647926,0.06178449750428304,0.08870201336821854,0.10203551817800376,0.009316870949789328,0.013906804657596507
2013-09-10,0.038090172936961736,0.04621712818521907,0.09181838480557866,0.14923460400204286,0.0979797373067503,0.05388475653091216,0.16139914069191888,0.08589284024019787,0.06112042794294266,0.08868667742627576,0.10302533390692714,0.00976008294855138,0.012890713075721467
2013-09-11,0.0297481469546642,0.041785576876739124,0.08465536063415181,0.1518705730770203,0.08899516870164831,0.05077214201630271,0.14723564220760146,0.1579031413154646,0.055908584333345814,0.0751289243470151,0.09500081788048628,0.008861790215305523,0.01213413144025473
2013-09-12,0.02858825909572619,0.04187700864662956,0.08452895631861446,0.1515898074718895,0.08947861543198858,0.050585466400342206,0.14783146754619927,0.16107670943878447,0.055755756150245264,0.07315450096982175,0.09465946261411558,0.00871327293206959,0.012160716983573487
2013-09-13,0.026429531797779546,0.04358377838147754,0.08438395139456686,0.1520915241943263,0.08347488545329934,0.0504004667819728,0.15083979355968183,0.1634709396165853,0.05666431379100198,0.07242078720062743,0.09495478897731816,0.008819103502220978,0.0124661353491419
2013-09-16,0.02293047826967862,0.04464895795924598,0.0893907722341616,0.1514328028274719,0.08355437373419479,0.05132787585021306,0.1511109660503727,0.16324332548560483,0.05706236180227351,0.07132758651701758,0.09366778110809662,0.008742899340157758,0.011559818821511057
2013-09-17,0.02253671446320486,0.043507872882147705,0.08702276387410647,0.14845407288435752,0.08306510994545895,0.04973330450097556,0.14741663797291055,0.15886729121671145,0.056510257850444105,0.09225088479276032,0.09068987986499988,0.008368376909613218,0.011576832842309351
2013-09-18,0.024887199513164263,0.04247206950168901,0.08440342835129443,0.1443140888639216,0.08064740745098055,0.04899092416518399,0.1413236084236164,0.15446464386426773,0.05629529565403772,0.08953334504133866,0.1137372665331704,0.00773764237936655,0.01119308025796872
2013-09-19,0.022575645429032794,0.04118983087055704,0.08310250798624425,0.14529360097806848,0.07927802374792398,0.04813147703206697,0.13967324891802424,0.15877936097409467,0.05621735770869822,0.08888073571593522,0.11883769451138843,0.007013972514511095,0.011026543613454717
2013-09-20,0.023608489642229776,0.04197314414646497,0.08404449050501767,0.14295696309053274,0.07948275551777455,0.04829744838293005,0.13958101915812648,0.16180567153616288,0.0555369232810189,0.08942602937220975,0.11612091368586992,0.00685633209909613,0.010309819582566293
2013-09-23,0.017565007489716716,0.041635747091779904,0.08405309627578463,0.1412473273624011,0.081141486163883,0.047625107338591814,0.14262713605282995,0.16029429073174598,0.05840007498200325,0.0918847377324286,0.11658622280590092,0.006777050699182153,0.010162715273752038
2013-09-24,0.016715139149959864,0.041535521866683654,0.08374878380613245,0.1418536056204094,0.08126423923132961,0.04737247259619708,0.1437252594343801,0.16174991357923624,0.05799804528254771,0.0914986491346822,0.11647340239226875,0.006873357012968462,0.009191610893204591
2013-09-25,0.016423595492570935,0.0410849824621726,0.08399073436455512,0.14172487022979957,0.08146784202567746,0.04692046325500425,0.1438764478550694,0.16155701732831113,0.05971910330158078,0.08974975270050044,0.11659205659966713,0.0069942736451582745,0.009898860739933166
2013-09-26,0.01644717682721469,0.04104844415213569,0.08356026564112654,0.14511643068730865,0.07974328990483959,0.044552071692102284,0.1434551966836173,0.16314379310931007,0.059330013260191425,0.0895034190485717,0.11693013710145263,0.0069590817130604065,0.010210680179069023
2013-09-27,0.017120715315419744,0.040539886530025625,0.08604594222789123,0.14572468360410415,0.07907427872737359,0.046604608950290546,0.1430168384720661,0.1595700771263777,0.05974698496811503,0.08824852737089355,0.11622311934960822,0.007632084718797038,0.010452252639037365
2013-09-30,0.01738587986711076,0.04080649020611368,0.08596236015584004,0.14794982282268251,0.07859177448986113,0.04582744568787593,0.14175988398562617,0.15988807595987786,0.05984605176224391,0.0878118747189336,0.11580455781512579,0.007646266107553293,0.010719516421155312
2013-10-01,0.018659623702246452,0.04079622109694639,0.0849111048329204,0.14740581124318367,0.07783479789753624,0.04543517950557623,0.14078754249247744,0.1597914790830524,0.060744615627014886,0.08740715267606962,0.11465913276464507,0.011065922231232634,0.010501416847098382
2013-10-02,0.018811053136508316,0.04019191971584553,0.09364035307520224,0.14659309336993698,0.07683777630387974,0.044839589831418315,0.13946812581885365,0.1580030232408075,0.05984799189341779,0.08634091685395452,0.11390257024574152,0.010912194312915917,0.010611392201517892
2013-10-03,0.019709604196211292,0.03942874359935772,0.09646402090058166,0.14462889113780028,0.07784125645452954,0.04488170812178698,0.13877739329393401,0.15698218386746657,0.05989435260386008,0.08586715503906664,0.11199789459779229,0.01256471018034258,0.010962086007270333
2013-10-04,0.02296226057555506,0.037981651321293504,0.09549130814899927,0.1413534107608089,0.0809888286652264,0.04491927004100337,0.13693186909139382,0.15603919048764556,0.0606458424095093,0.08556036293359458,0.11127701139202652,0.01448385495661654,0.011365139216327248
2013-10-07,0.024766018520974865,0.03789685407330112,0.09360096276906471,0.15173126512707516,0.07872389298970121,0.04474346687112192,0.13421480578819422,0.15399091521513592,0.06000863300740623,0.08521520018144975,0.10925677867100926,0.014026081215945166,0.01182512556962052
2013-10-08,0.025261251891732665,0.03576575824211147,0.08715510414497045,0.1419199038650283,0.07376616285946173,0.09993618917790516,0.12432131926360411,0.14526890818317115,0.057728415384657554,0.08061954999707875,0.10118776783324314,0.015027140958017481,0.012042528199017924
2013-10-09,0.026220043246075273,0.035196235047984095,0.08514493282751243,0.14322390481551606,0.0744847521713331,0.10033508584239674,0.12612768181596448,0.14436183944417624,0.05725351503643254,0.07955662588461389,0.1004033714771492,0.015407452160517037,0.012284560230328725
2013-10-10,0.026260624636345518,0.03620788261381012,0.08422387430395929,0.14137652574180284,0.07579244963575853,0.10082155712056563,0.12404632459761698,0.14296464195791214,0.05907395290902917,0.08135160474513826,0.09945083802671525,0.015161009405792248,0.01326871430555408
2013-10-11,0.026649464120807816,0.036549276012315404,0.08259779071844911,0.14140032336486014,0.07592781672915812,0.1007533816170495,0.12400048854056275,0.14317418590881786,0.05929137223238599,0.08201808616961787,0.09897523419015437,0.015490574780354352,0.013172005615466768
2013-10-14,0.026957938727203836,0.036238583265553626,0.08456448503717312,0.14254720525974923,0.07551779131385289,0.10198493915445744,0.12382558351800728,0.14198334531783954,0.058532112765143245,0.08095677483371386,0.09882632823161519,0.015278726011913499,0.01278618656377737
2013-10-15,0.02648352792711522,0.03583098180110992,0.08776956825979682,0.13938315122739137,0.07533517697871796,0.1029010262678531,0.12370946054056184,0.1416129677988984,0.05923186800770951,0.08075267270149554,0.09863915992816834,0.015586553273293294,0.012763885287888698
2013-10-16,0.026604390583566683,0.03563230484136106,0.08894002661250487,0.14081909279935836,0.07603635255128784,0.09871997652398457,0.12341037126667809,0.14163425028592916,0.05940554356515934,0.08180250767836184,0.09846562314153441,0.015329603901272429,0.01319995624900151
2013-10-17,0.02922169251374554,0.037629691642186984,0.09459835001808539,0.14483189018689124,0.0806993573039071,0.10287083543391592,0.1297738813289742,0.09573604458651953,0.062100460629211006,0.08669891383039831,0.1048090667303989,0.01667200426045092,0.014357811535315004
2013-10-18,0.03366419942424626,0.04173248829921709,0.10524903687307442,0.05846353966650571,0.09105581769605628,0.11757462804165565,0.14410471172184786,0.10631633363899978,0.06897965097249349,0.09553311743992725,0.10345872186769123,0.018027605163881858,0.015840149194403137
2013-10-21,0.03263239220990816,0.041756813853354495,0.10586264686500022,0.05845594691817784,0.09075267747858737,0.1181584796363739,0.14436354359045106,0.10654960165646297,0.06922602714479116,0.095551239741854,0.10327841220852595,0.017618999305423003,0.01579321939109007
2013-10-22,0.03228568300296473,0.04180019786357988,0.10426471387299925,0.06022021984009181,0.0940820803751936,0.11666162213480055,0.139490613724465,0.1084053717050631,0.06838305433033265,0.09505555793393565,0.10818876440086243,0.015949130978351756,0.015212989837359544
2013-10-23,0.03151978107466069,0.04184713094941068,0.10420955954815193,0.0578864581689438,0.09988023629123917,0.11602877993021687,0.13862387926002723,0.10654251631956702,0.06836899273171307,0.09279460707906943,0.10898033121650548,0.017451081766126975,0.015866645664367622
2013-10-24,0.031336502225265635,0.04120023908458757,0.10297334028173549,0.056931519132907525,0.10049681193294363,0.11580805636265956,0.14330009817198783,0.10522801901635283,0.06780169229867582,0.09373334816457538,0.10788870741923061,0.017706871601939515,0.015594794307138754
2013-10-25,0.03032092659456084,0.04079794151236751,0.10184429903100746,0.05931491727978424,0.10163363695932609,0.12267448006231942,0.1490099273979004,0.10698767860896018,0.0717811674626444,0.09541633411440001,0.08674723903075364,0.01837850077321901,0.015092951172756754
2013-10-28,0.03247907431800879,0.04039296089357551,0.10056758182909012,0.05887567948625391,0.10184336209179566,0.1213654552179579,0.14747382896128428,0.10576753998870102,0.07665701895774214,0.09621854343450154,0.08571989044577609,0.017709014706363314,0.014930049668949737
2013-10-29,0.029708172001155234,0.03931259907029913,0.09920980170970135,0.05841325413974133,0.10474759281310544,0.1240563353681039,0.1441633744651942,0.10180070391285807,0.07614730496337822,0.10478816882447772,0.08601192173259857,0.016978945923614677,0.01466182507577238
2013-10-30,0.02818328564654128,0.03898797549631507,0.09865003962896793,0.05870776841366963,0.10636178929993298,0.12368688931671325,0.14483602431042467,0.10185764187924005,0.07627925324170967,0.10391486714206606,0.08627170254824268,0.01726613864280661,0.014996624433370225
2013-10-31,0.02815303941590529,0.03814430193011491,0.09687067882280098,0.058130278427729935,0.1059514449135022,0.12373614125797189,0.1516896905536102,0.10259330858660146,0.07546535156024457,0.10291743128957322,0.08572329565826284,0.016162362950675673,0.014462674633006996
